employee_id,name,datetime,department_id,job_id,year,quarter
1681,Janek O'Garmen,2021-08-07 11:01:52+00:00,8,62,2021,2021Q3
1682,Noemi O'Hingerty,2022-01-28 13:25:09+00:00,11,57,2022,2022Q1
1683,Fidel O'Keefe,2021-08-28 21:27:34+00:00,6,49,2021,2021Q3
1684,D'arcy O'Kinneally,2021-07-01 14:02:42+00:00,7,3,2021,2021Q3
1685,Bruno O'Leahy,2022-01-16 19:23:39+00:00,7,19,2022,2022Q1
1686,Bessy Oakeby,,4,53,-1,
1687,Evaleen Obin,2021-12-08 10:40:18+00:00,12,96,2021,2021Q4
1688,Not Specified,2022-01-20 19:51:12+00:00,11,100,2022,2022Q1
1689,Jacquelin Ofen,2021-04-05 13:47:36+00:00,10,42,2021,2021Q2
1690,Sarene Ogdahl,2021-10-29 15:50:09+00:00,8,105,2021,2021Q4
1691,Benedetto Olczyk,2021-12-12 15:14:57+00:00,8,48,2021,2021Q4
1692,Algernon Oldall,2021-04-20 16:57:46+00:00,7,86,2021,2021Q2
1693,Rebeca Oldred,2022-02-05 05:38:16+00:00,6,73,2022,2022Q1
1694,Fergus Oleszcuk,2021-05-21 01:38:27+00:00,7,62,2021,2021Q2
1695,Gillan Ollivierre,2021-04-19 06:09:16+00:00,4,104,2021,2021Q2
1696,Evered Oluwatoyin,2021-05-09 13:06:04+00:00,4,56,2021,2021Q2
1697,Sumner Omand,2021-03-17 01:09:33+00:00,7,53,2021,2021Q1
1698,Daloris Oneal,2021-05-12 16:08:02+00:00,3,57,2021,2021Q2
1699,Nettle Opdenorth,2021-06-17 21:44:49+00:00,10,16,2021,2021Q2
1700,Amos Orbell,2021-08-16 10:13:06+00:00,8,38,2021,2021Q3
1701,Clarie Ordemann,2021-08-31 16:56:37+00:00,6,25,2021,2021Q3
1702,Ettore Orgel,2021-05-21 01:13:45+00:00,7,113,2021,2021Q2
1703,Ahmed Orrum,2022-01-01 01:11:48+00:00,7,55,2022,2022Q1
1704,Linell Ort,2022-02-03 14:58:21+00:00,5,66,2022,2022Q1
1705,Bonita Ortiga,2021-10-09 06:43:41+00:00,8,100,2021,2021Q4
1706,Valentina Oslar,2021-11-06 18:12:29+00:00,4,118,2021,2021Q4
1707,Berty Osmar,2021-07-17 11:39:45+00:00,5,21,2021,2021Q3
1708,Charles Ostridge,2021-08-04 20:40:38+00:00,5,73,2021,2021Q3
1709,Nev Ough,2021-02-22 15:37:40+00:00,3,78,2021,2021Q1
1710,Augusto Oulett,2021-07-28 04:08:09+00:00,3,83,2021,2021Q3
1711,Andra Owbrick,2021-07-14 11:32:38+00:00,8,67,2021,2021Q3
1712,Cathrin Paffitt,2021-05-20 07:20:04+00:00,10,154,2021,2021Q2
1713,Isa Pagelsen,2021-07-23 15:23:37+00:00,5,51,2021,2021Q3
1714,Mala Pales,2021-05-04 04:52:48+00:00,6,70,2021,2021Q2
1715,Isobel Pallaske,2021-12-21 03:04:31+00:00,7,85,2021,2021Q4
1716,Evered Palmer,2021-07-04 11:45:42+00:00,7,72,2021,2021Q3
1717,Marcelo Parramore,2021-04-03 22:41:04+00:00,8,62,2021,2021Q2
1718,Berty Parren,2021-10-25 16:46:28+00:00,8,78,2021,2021Q4
1719,Delmer Pash,2021-09-15 05:06:53+00:00,3,70,2021,2021Q3
1720,Shaine Pauel,2021-03-10 08:59:47+00:00,3,137,2021,2021Q1
1721,Marge Paulisch,2021-07-17 20:48:43+00:00,1,109,2021,2021Q3
1722,Cherilynn Paull,2021-10-21 09:58:04+00:00,3,82,2021,2021Q4
1723,Alexandrina Pavlenko,2022-01-27 17:35:44+00:00,2,74,2022,2022Q1
1724,Bliss Pedrozzi,2021-07-19 01:26:16+00:00,10,80,2021,2021Q3
1725,Tomas Peele,2021-08-14 00:19:33+00:00,7,106,2021,2021Q3
1726,Leigh Penhallurick,2021-07-24 16:19:53+00:00,4,149,2021,2021Q3
1727,Raynor Peniello,2021-10-12 13:21:06+00:00,7,68,2021,2021Q4
1728,Kelwin Pennings,2021-07-29 22:03:28+00:00,2,46,2021,2021Q3
1729,Milty Pennings,2021-06-09 11:44:08+00:00,4,88,2021,2021Q2
1730,Rodolphe Peschka,2021-06-18 08:04:32+00:00,4,9,2021,2021Q2
1731,Maynord Pester,2022-01-19 13:42:28+00:00,4,175,2022,2022Q1
1732,Cyrille Pettipher,2022-02-11 05:14:27+00:00,9,65,2022,2022Q1
1733,Parsifal Pevreal,2021-02-19 11:37:58+00:00,5,148,2021,2021Q1
1734,Rock Pezey,2021-12-30 11:42:43+00:00,2,61,2021,2021Q4
1735,Chrissie Philbin,2021-06-30 17:27:15+00:00,10,64,2021,2021Q2
1736,Chalmers Phillipp,2021-05-29 22:18:33+00:00,2,62,2021,2021Q2
1737,Kissiah Phizakarley,2021-05-19 05:03:28+00:00,6,19,2021,2021Q2
1738,Ettore Piccard,2021-11-30 14:24:17+00:00,1,54,2021,2021Q4
1739,Rafael Pickering,2021-02-02 16:34:47+00:00,7,58,2021,2021Q1
1740,Jonie Pieterick,2021-09-21 20:10:08+00:00,5,91,2021,2021Q3
1741,Malachi Pietroni,2022-01-13 08:58:21+00:00,11,57,2022,2022Q1
1742,Wadsworth Pigeon,2021-09-09 07:15:17+00:00,9,113,2021,2021Q3
1743,Georg Pigney,2021-10-31 16:51:12+00:00,4,25,2021,2021Q4
1744,Jilli Pilcher,2022-02-10 11:47:45+00:00,8,51,2022,2022Q1
1745,Mickie Piletic,2021-05-06 21:16:22+00:00,5,69,2021,2021Q2
1746,Lorette Pinson,2021-08-02 16:46:36+00:00,6,69,2021,2021Q3
1747,Lettie Pires,2021-03-15 12:22:30+00:00,7,67,2021,2021Q1
1748,Indira Pirozzi,2021-10-28 03:07:10+00:00,1,131,2021,2021Q4
1749,Roseanne Pitkeathley,2022-02-14 00:13:48+00:00,12,103,2022,2022Q1
1750,Alidia Playden,2021-12-23 12:38:00+00:00,11,11,2021,2021Q4
1751,Zarah Plott,2022-01-30 04:03:58+00:00,6,37,2022,2022Q1
1752,Dennet Plumridge,2021-10-08 03:28:08+00:00,11,49,2021,2021Q4
1753,Victoria Pontain,2021-02-07 16:29:45+00:00,2,23,2021,2021Q1
1754,Aldis Pottes,2021-09-07 22:00:56+00:00,2,96,2021,2021Q3
1755,Cass Poynser,2021-05-25 17:39:37+00:00,2,69,2021,2021Q2
1756,Rickie Prati,2021-09-10 02:16:45+00:00,6,95,2021,2021Q3
1757,Patrizio Presswell,2021-07-08 20:56:14+00:00,4,91,2021,2021Q3
1758,Dyanne Prestney,2021-06-11 00:56:42+00:00,4,65,2021,2021Q2
1759,Stern Prichard,2021-05-14 13:25:51+00:00,6,120,2021,2021Q2
1760,Giuditta Prince,2021-07-20 03:00:34+00:00,9,96,2021,2021Q3
1761,Adi Priscott,2021-05-23 19:21:04+00:00,11,130,2021,2021Q2
1762,Frank Prop,2021-09-26 15:46:49+00:00,7,59,2021,2021Q3
1763,Rozella Purvess,2021-07-27 21:55:10+00:00,7,79,2021,2021Q3
1764,Nancee Pybus,2021-07-29 04:51:22+00:00,3,119,2021,2021Q3
1765,Rosemary Pyson,2021-02-23 04:36:02+00:00,4,79,2021,2021Q1
1766,Constantina Queste,2021-05-31 05:31:53+00:00,8,82,2021,2021Q2
1767,Heinrik Rae,2022-01-01 04:57:08+00:00,4,76,2022,2022Q1
1768,Moises Rainy,2021-07-02 05:17:36+00:00,10,76,2021,2021Q3
1769,Alena Raison,2021-02-08 01:15:16+00:00,4,22,2021,2021Q1
1770,Ally Rakes,2021-09-11 02:00:56+00:00,12,73,2021,2021Q3
1771,Theo Ralston,2021-06-14 11:21:57+00:00,2,34,2021,2021Q2
1772,Loralyn Ramsden,2021-02-20 18:13:06+00:00,12,73,2021,2021Q1
1773,Eloisa Rannald,2021-11-16 02:34:50+00:00,5,112,2021,2021Q4
1774,Agata Raspison,2022-01-16 17:56:33+00:00,8,129,2022,2022Q1
1775,Clarice Ravenscroftt,2021-07-10 10:31:57+00:00,3,27,2021,2021Q3
1776,Cele Rayne,2022-01-22 02:19:51+00:00,4,61,2022,2022Q1
1777,Milo Reach,2021-05-15 07:32:38+00:00,6,66,2021,2021Q2
1778,Ross Reardon,2021-11-29 15:13:22+00:00,5,30,2021,2021Q4
1779,Darwin Reaveley,2021-03-07 15:25:52+00:00,10,22,2021,2021Q1
1780,Annabelle Reilly,,6,46,-1,
1781,Junina Rembaud,2022-02-17 00:01:13+00:00,6,22,2022,2022Q1
1782,Risa Revance,2022-01-01 21:41:23+00:00,8,91,2022,2022Q1
1783,Herve Ribeiro,2021-05-13 14:01:00+00:00,8,90,2021,2021Q2
1784,Selby Ribeiro,2021-12-23 02:20:02+00:00,6,89,2021,2021Q4
1785,Torey Richardin,2021-05-31 15:18:58+00:00,1,59,2021,2021Q2
1786,Virgie Rickert,2021-11-16 18:03:24+00:00,5,72,2021,2021Q4
1787,Flossi Rillett,2021-02-03 03:35:09+00:00,6,139,2021,2021Q1
1788,Christie Rilston,2021-06-24 20:52:53+00:00,8,154,2021,2021Q2
1789,Jennine Rilton,2021-04-22 20:43:42+00:00,6,25,2021,2021Q2
1790,Emmie Rippingale,2022-02-18 18:02:41+00:00,3,119,2022,2022Q1
1791,Theda Rittelmeyer,2021-08-25 20:47:09+00:00,6,59,2021,2021Q3
1792,Hetty Robilliard,2022-01-21 11:08:04+00:00,2,34,2022,2022Q1
1793,Shanna Robion,2021-05-31 09:02:52+00:00,9,73,2021,2021Q2
1794,Loise Romei,2021-05-10 05:56:39+00:00,3,115,2021,2021Q2
1795,Bonny Ropking,2021-06-20 14:36:13+00:00,8,65,2021,2021Q2
1796,Roxane Roswarn,2021-03-31 02:28:56+00:00,8,129,2021,2021Q1
1797,Rudie Rouchy,2021-10-01 06:16:46+00:00,4,73,2021,2021Q4
1798,Bridie Rowan,2021-07-24 13:15:28+00:00,3,36,2021,2021Q3
1799,Not Specified,2021-03-10 07:35:09+00:00,8,111,2021,2021Q1
1800,Karylin Rubinivitz,2021-08-12 18:49:22+00:00,6,66,2021,2021Q3
1801,Ursala Rubinsohn,2021-08-09 12:04:53+00:00,7,81,2021,2021Q3
1802,Kelley Rudolfer,2021-05-17 22:42:27+00:00,9,86,2021,2021Q2
1803,Vivyanne Ruit,2021-10-05 13:00:27+00:00,10,60,2021,2021Q4
1804,Gracia Ruit,2021-09-18 23:55:01+00:00,4,64,2021,2021Q3
1805,Rudie Rusted,2022-01-12 11:59:08+00:00,4,65,2022,2022Q1
1806,Barth Rutter,2021-05-10 22:10:37+00:00,7,38,2021,2021Q2
1807,Emmet Rycroft,2021-07-02 23:16:42+00:00,8,155,2021,2021Q3
1808,Electra Sabbins,2021-11-08 10:37:37+00:00,7,46,2021,2021Q4
1809,Krishnah Sacher,2022-02-13 04:03:01+00:00,2,76,2022,2022Q1
1810,Lia Saenz,2022-02-01 01:51:26+00:00,9,38,2022,2022Q1
1811,Georgeanna Saggs,2021-09-21 16:23:23+00:00,3,82,2021,2021Q3
1812,Izzy Saintpierre,2021-12-05 06:48:48+00:00,3,123,2021,2021Q4
1813,Betty Sambiedge,2021-03-04 17:54:57+00:00,8,132,2021,2021Q1
1814,Theodore Sammut,,6,86,-1,
1815,Lucian Samter,2022-01-29 01:13:55+00:00,7,106,2022,2022Q1
1816,Caralie Sapseed,2021-08-25 16:20:38+00:00,8,116,2021,2021Q3
1817,Virge Sarver,2022-01-21 12:23:15+00:00,3,93,2022,2022Q1
1818,Yancy Savaage,2021-03-08 16:17:01+00:00,4,55,2021,2021Q1
1819,Winnah Savage,2022-01-11 22:50:26+00:00,6,60,2022,2022Q1
1820,Myrna Sawden,2021-04-20 21:32:34+00:00,6,105,2021,2021Q2
1821,Lindsay Sayre,2021-08-10 08:04:48+00:00,2,35,2021,2021Q3
1822,Ericha Schapero,2021-07-12 05:53:34+00:00,5,61,2021,2021Q3
1823,Barr Schindler,2021-11-23 12:25:15+00:00,5,77,2021,2021Q4
1824,Kaitlynn Schleswig-Holstein,2021-04-18 15:11:19+00:00,5,107,2021,2021Q2
1825,Daisi Schwartz,2021-06-18 01:07:26+00:00,6,82,2021,2021Q2
1826,Holly Scoffins,2021-05-05 21:10:33+00:00,10,32,2021,2021Q2
1827,Opalina Scopyn,2021-12-24 00:11:19+00:00,10,68,2021,2021Q4
1828,Rickey Scotsbrook,2021-06-01 01:35:52+00:00,1,125,2021,2021Q2
1829,Cory Scragg,2021-11-15 09:24:55+00:00,3,113,2021,2021Q4
1830,Charla Scroxton,2021-11-23 17:02:47+00:00,5,143,2021,2021Q4
1831,Christabella Searby,2021-10-22 16:30:46+00:00,2,21,2021,2021Q4
1832,Letta Search,2021-10-29 02:35:02+00:00,9,40,2021,2021Q4
1833,Essa Seddon,2022-02-12 16:37:52+00:00,5,57,2022,2022Q1
1834,Kurtis Semarke,2021-08-26 07:52:05+00:00,7,154,2021,2021Q3
1835,Coleman Semble,2021-09-15 03:08:03+00:00,4,52,2021,2021Q3
1836,Jorgan Semechik,2022-02-17 20:01:00+00:00,8,100,2022,2022Q1
1837,Wilton Serridge,2021-08-05 03:41:35+00:00,9,22,2021,2021Q3
1838,Sheeree Seston,2022-01-23 19:30:31+00:00,5,12,2022,2022Q1
1839,Camille Seymour,2022-02-02 23:11:47+00:00,6,9,2022,2022Q1
1840,Haily Shackelton,2021-06-02 23:40:43+00:00,6,65,2021,2021Q2
1841,Burlie Shakespeare,2021-12-16 15:07:37+00:00,7,55,2021,2021Q4
1842,Lelah Shaughnessy,2021-09-14 01:55:50+00:00,6,52,2021,2021Q3
1843,Julio Sheavills,2021-12-26 12:06:57+00:00,6,156,2021,2021Q4
1844,Agnesse Sheber,2021-04-15 14:17:58+00:00,5,18,2021,2021Q2
1845,Knox Sherbrooke,2021-07-07 13:25:43+00:00,10,133,2021,2021Q3
1846,Rouvin Sherrett,2021-05-07 18:31:10+00:00,11,32,2021,2021Q2
1847,Myrtia Shervington,2021-12-01 22:21:26+00:00,3,150,2021,2021Q4
1848,Randolph Shorbrook,2021-10-09 10:12:36+00:00,7,52,2021,2021Q4
1849,Melina Shotter,2021-05-13 12:00:46+00:00,11,34,2021,2021Q2
1850,Chryste Sibylla,2021-05-28 06:27:59+00:00,7,172,2021,2021Q2
1851,Karna Sigward,2021-07-02 22:00:33+00:00,3,146,2021,2021Q3
1852,Titus Sikorski,2021-04-19 05:42:07+00:00,10,102,2021,2021Q2
1853,Meryl Sillick,2021-05-25 23:05:12+00:00,2,145,2021,2021Q2
1854,Normie Simcock,2021-12-24 00:47:20+00:00,5,65,2021,2021Q4
1855,Hanna Simek,2021-11-14 17:36:26+00:00,5,53,2021,2021Q4
1856,Quinta Simonds,2021-05-06 08:05:22+00:00,2,71,2021,2021Q2
1857,Joyann Simonnin,2022-02-02 00:53:43+00:00,12,110,2022,2022Q1
1858,Not Specified,2021-06-28 03:01:01+00:00,6,144,2021,2021Q2
1859,Saree Skaif,2021-08-26 09:56:13+00:00,11,80,2021,2021Q3
1860,Marin Slipper,2022-02-08 10:39:02+00:00,4,75,2022,2022Q1
1861,Ferdinanda Slocomb,2021-09-08 19:08:49+00:00,5,70,2021,2021Q3
1862,Yoko Sloegrave,2021-06-05 01:00:09+00:00,1,87,2021,2021Q2
1863,Rafferty Smalls,2021-05-16 04:14:22+00:00,4,104,2021,2021Q2
1864,Alane Smither,2021-12-30 17:18:24+00:00,6,115,2021,2021Q4
1865,Sebastian Smithin,2021-04-24 16:53:18+00:00,8,55,2021,2021Q2
1866,Nessie Snepp,2021-06-30 07:29:57+00:00,6,47,2021,2021Q2
1867,Betsey Sockell,2021-03-23 13:05:34+00:00,10,71,2021,2021Q1
1868,Josefina Sofe,2021-06-24 16:10:06+00:00,10,49,2021,2021Q2
1869,Cesaro Solomon,,6,66,-1,
1870,Baldwin Sommerlin,2021-12-26 08:05:10+00:00,3,81,2021,2021Q4
1871,Toiboid Southon,2021-10-09 12:07:38+00:00,4,43,2021,2021Q4
1872,Hedwig Sowrah,2021-02-25 06:29:29+00:00,3,78,2021,2021Q1
1873,Aldous Spadelli,2021-11-11 15:57:19+00:00,10,151,2021,2021Q4
1874,Lorettalorna Spellessy,2021-12-21 05:42:31+00:00,2,51,2021,2021Q4
1875,Florencia Spence,2021-04-28 22:46:05+00:00,4,154,2021,2021Q2
1876,Ignacio Spence,2021-04-02 03:56:39+00:00,1,136,2021,2021Q2
1877,Tadio Spere,2021-06-05 14:51:06+00:00,5,92,2021,2021Q2
1878,Billie Spikeings,2022-02-08 03:31:23+00:00,7,24,2022,2022Q1
1879,Waylin Sponer,2021-07-19 10:35:56+00:00,10,157,2021,2021Q3
1880,Lotti Spyer,2021-08-26 03:04:00+00:00,7,159,2021,2021Q3
1881,Frederich Sreenan,2022-02-05 17:16:15+00:00,5,92,2022,2022Q1
1882,Carleen Stafford,2021-05-04 05:57:27+00:00,12,119,2021,2021Q2
1883,Batholomew Stammirs,2021-07-27 20:19:52+00:00,5,109,2021,2021Q3
1884,Joey Stebbing,2021-11-30 04:47:29+00:00,10,64,2021,2021Q4
1885,Lorne Stennes,2022-01-02 07:46:09+00:00,8,105,2022,2022Q1
1886,Judy Sterzaker,2021-08-19 06:57:40+00:00,4,100,2021,2021Q3
1887,Trudey Stickells,2021-03-26 18:34:03+00:00,4,58,2021,2021Q1
1888,Willetta Stirtle,2021-07-26 05:22:04+00:00,5,141,2021,2021Q3
1889,Sibylla Stittle,2021-10-10 03:10:42+00:00,4,53,2021,2021Q4
1890,Carlina Stivani,2022-02-02 07:34:10+00:00,11,85,2022,2022Q1
1891,Brandy Stoad,2021-06-03 22:18:40+00:00,8,129,2021,2021Q2
1892,Thedrick Stock,2021-11-10 00:17:04+00:00,10,44,2021,2021Q4
1893,Nertie Stoddard,2021-08-20 05:36:10+00:00,5,53,2021,2021Q3
1894,Catina Stops,2021-12-05 15:55:10+00:00,6,91,2021,2021Q4
1895,Adela Storms,2021-05-08 05:41:35+00:00,4,60,2021,2021Q2
1896,Mata Streatfeild,2021-03-08 05:52:27+00:00,7,72,2021,2021Q1
1897,Pasquale Stroton,2021-11-21 04:49:33+00:00,12,121,2021,2021Q4
1898,Amye Stroulger,2021-02-19 17:55:13+00:00,7,57,2021,2021Q1
1899,Helen-elizabeth Suckling,2021-09-19 23:55:34+00:00,9,133,2021,2021Q3
1900,Darb Summersett,2021-07-02 15:03:10+00:00,3,36,2021,2021Q3
1901,Hyacinthie Sushams,2021-06-02 04:54:47+00:00,10,73,2021,2021Q2
1902,Diandra Swainsbury,2021-06-07 19:10:49+00:00,7,37,2021,2021Q2
1903,Carolyn Sweed,2022-01-30 20:01:50+00:00,5,147,2022,2022Q1
1904,Roi Swigger,2021-03-20 03:39:18+00:00,9,56,2021,2021Q1
1905,Lib Swinden,2021-11-04 12:40:34+00:00,8,34,2021,2021Q4
1906,Currie Syder,2022-01-14 06:07:24+00:00,2,58,2022,2022Q1
1907,Maurizio Symons,2021-03-22 23:25:55+00:00,2,37,2021,2021Q1
1908,Roxy Syne,2021-12-06 20:53:55+00:00,7,58,2021,2021Q4
1909,Zebedee Szymanzyk,2021-12-30 20:25:03+00:00,10,59,2021,2021Q4
1910,Bar Taggert,2021-12-03 14:58:09+00:00,10,75,2021,2021Q4
1911,Darill Tant,2022-02-18 23:51:51+00:00,9,124,2022,2022Q1
1912,Ottilie Tapply,2021-04-19 02:35:41+00:00,6,157,2021,2021Q2
1913,Moll Tasch,2021-08-16 22:46:13+00:00,12,86,2021,2021Q3
1914,Freeman Telezhkin,2021-02-04 09:53:52+00:00,4,105,2021,2021Q1
1915,Hyatt Tellenbrok,2022-01-11 13:51:35+00:00,6,151,2022,2022Q1
1916,Nanon Temblett,2021-10-06 18:49:57+00:00,6,45,2021,2021Q4
1917,Gaby Terne,2021-11-27 18:01:33+00:00,8,56,2021,2021Q4
1918,Brooke Thornbarrow,2021-03-18 23:30:58+00:00,2,121,2021,2021Q1
1919,Bobbie Threadgould,2022-01-09 21:33:32+00:00,11,118,2022,2022Q1
1920,Herculie Thrush,2022-02-03 13:41:48+00:00,6,86,2022,2022Q1
1921,Dion Tilburn,2021-09-14 08:25:13+00:00,11,28,2021,2021Q3
1922,Vincents Tillot,2021-05-24 16:01:27+00:00,1,85,2021,2021Q2
1923,Gill Tomasek,2021-04-21 02:49:22+00:00,4,52,2021,2021Q2
1924,Brunhilde Toogood,2021-11-05 12:57:16+00:00,3,57,2021,2021Q4
1925,Cary Tothe,,3,104,-1,
1926,Kath Tott,2021-11-20 12:48:00+00:00,3,44,2021,2021Q4
1927,Lamond Trevarthen,2021-08-14 04:24:42+00:00,3,67,2021,2021Q3
1928,Leroi Trump,2021-07-19 05:22:51+00:00,8,60,2021,2021Q3
1929,Antonin Truter,2021-06-02 12:21:45+00:00,2,69,2021,2021Q2
1930,Jorrie Trytsman,2021-04-02 22:45:06+00:00,1,93,2021,2021Q2
1931,Wilhelmine Tully,2021-07-30 06:05:42+00:00,4,138,2021,2021Q3
1932,Celeste Tures,2021-02-07 22:14:01+00:00,4,55,2021,2021Q1
1933,Albrecht Tweedy,2021-07-30 02:42:19+00:00,8,57,2021,2021Q3
1934,Spence Twinbourne,2021-10-04 19:42:20+00:00,3,105,2021,2021Q4
1935,Noelle Tythacott,2022-02-10 06:03:40+00:00,12,116,2022,2022Q1
1936,Nelly Tzarkov,2021-10-03 19:08:31+00:00,7,34,2021,2021Q4
1937,Rikki Uccelli,2021-03-26 20:41:40+00:00,9,58,2021,2021Q1
1938,Gillie Ulyatt,2021-08-28 23:00:16+00:00,12,14,2021,2021Q3
1939,Keeley Ungaretti,2021-06-09 23:54:57+00:00,11,113,2021,2021Q2
1940,Klara Valeri,2022-02-20 21:35:29+00:00,8,65,2022,2022Q1
1941,Jennee Van der Merwe,2021-12-03 21:34:36+00:00,7,114,2021,2021Q4
1942,Joaquin Vanyashin,2021-11-29 11:54:05+00:00,4,44,2021,2021Q4
1943,Samson Vasishchev,2021-03-07 18:20:04+00:00,11,93,2021,2021Q1
1944,Rhonda Vasnetsov,2021-05-04 21:22:06+00:00,6,31,2021,2021Q2
1945,Lavinie Vearncomb,2021-05-11 14:47:22+00:00,1,47,2021,2021Q2
1946,Ellsworth Veasey,2021-05-23 06:27:20+00:00,11,64,2021,2021Q2
1947,Paton Veazey,2021-07-30 09:44:21+00:00,11,153,2021,2021Q3
1948,Alexandre Vedyasov,2021-02-20 20:57:48+00:00,1,131,2021,2021Q1
1949,Guinevere Vedyasov,2021-03-04 12:07:57+00:00,7,29,2021,2021Q1
1950,Devy Verny,2021-11-04 22:27:36+00:00,5,58,2021,2021Q4
1951,Beaufort Verny,2022-01-01 13:12:27+00:00,7,110,2022,2022Q1
1952,Krisha Vero,2022-01-01 23:48:50+00:00,6,58,2022,2022Q1
1953,Garwood Verralls,2022-02-07 23:05:05+00:00,10,76,2022,2022Q1
1954,Vevay Vice,2022-01-04 20:14:24+00:00,10,8,2022,2022Q1
1955,Shena Vinall,2021-08-16 21:25:08+00:00,12,52,2021,2021Q3
1956,Brena Vogelein,2022-01-06 03:39:27+00:00,6,59,2022,2022Q1
1957,Jud Vogt,2021-04-27 11:28:21+00:00,9,50,2021,2021Q2
1958,Esdras Voysey,2022-01-30 12:36:20+00:00,7,95,2022,2022Q1
1959,Marylinda Wakeman,2022-01-04 23:18:04+00:00,12,62,2022,2022Q1
1960,Daphene Walkey,2021-09-13 14:37:43+00:00,7,56,2021,2021Q3
1961,Lionello Walthall,2022-02-12 05:19:44+00:00,7,88,2022,2022Q1
1962,Guinna Walworche,2022-02-07 04:04:34+00:00,6,74,2022,2022Q1
1963,Stevie Wapol,2021-11-27 15:01:22+00:00,10,86,2021,2021Q4
1964,Baldwin Warlowe,2021-11-05 04:46:59+00:00,5,44,2021,2021Q4
1965,Lita Watkiss,2021-04-10 00:47:56+00:00,3,62,2021,2021Q2
1966,Gertrud Weaben,2022-02-02 10:24:52+00:00,1,119,2022,2022Q1
1967,Jessee Welbeck,2021-10-17 17:04:58+00:00,7,41,2021,2021Q4
1968,Gunar Wheatcroft,2021-06-13 12:10:28+00:00,2,67,2021,2021Q2
1969,Dulcea Whinray,2021-10-23 15:12:49+00:00,2,61,2021,2021Q4
1970,Eadith Whitington,2021-08-08 06:06:40+00:00,8,101,2021,2021Q3
1971,Katherina Whitton,2021-12-17 17:49:37+00:00,8,26,2021,2021Q4
1972,Bridgette Wickey,2021-09-12 18:31:04+00:00,1,51,2021,2021Q3
1973,Stanleigh Willans,2022-02-12 05:06:22+00:00,5,131,2022,2022Q1
1974,Hewet Willarton,2021-06-17 20:27:34+00:00,5,128,2021,2021Q2
1975,Gina Wilton,2021-11-15 16:17:51+00:00,9,40,2021,2021Q4
1976,Gerrard Windmill,2021-03-10 08:19:27+00:00,6,74,2021,2021Q1
1977,Tremain Withnall,2021-03-16 01:52:49+00:00,8,72,2021,2021Q1
1978,Harwilll Wogden,2021-08-23 11:30:08+00:00,2,117,2021,2021Q3
1979,Marney Wolfart,2021-12-13 02:36:36+00:00,8,44,2021,2021Q4
1980,Crystal Wollen,2022-01-27 11:51:29+00:00,9,81,2022,2022Q1
1981,Hadlee Woodard,2021-04-29 00:00:37+00:00,7,105,2021,2021Q2
1982,Kermy Woofinden,2021-06-23 20:56:05+00:00,9,91,2021,2021Q2
1983,Felicia Wooldridge,2021-08-09 04:54:47+00:00,9,80,2021,2021Q3
1984,Violette Woollin,2021-08-03 10:11:53+00:00,4,55,2021,2021Q3
1985,Erena Wornum,2022-01-07 13:13:18+00:00,2,97,2022,2022Q1
1986,Starla Wreiford,2021-04-24 14:10:15+00:00,4,148,2021,2021Q2
1987,Shaina Wyldish,2021-12-13 10:05:09+00:00,6,102,2021,2021Q4
1988,Danya Wyre,2021-10-12 03:46:10+00:00,8,36,2021,2021Q4
1989,Sherrie Yakovliv,2021-10-12 01:14:30+00:00,8,74,2021,2021Q4
1990,Claudian Yandell,2022-01-24 14:38:23+00:00,5,63,2022,2022Q1
1991,Alissa Yanukhin,2022-01-13 12:54:26+00:00,7,99,2022,2022Q1
1992,Tad Yatman,2021-11-15 06:08:43+00:00,3,68,2021,2021Q4
1993,Maggy Yaus,2021-04-11 12:51:33+00:00,7,80,2021,2021Q2
1994,Hedi Yeowell,2022-01-07 06:21:37+00:00,5,18,2022,2022Q1
1995,Goran Yong,2021-08-22 21:57:53+00:00,2,83,2021,2021Q3
1996,Cirstoforo Youings,2021-04-01 17:48:42+00:00,3,23,2021,2021Q2
1997,Wilek Yurkevich,2021-05-04 12:19:50+00:00,2,132,2021,2021Q2
1998,Jerry Yven,2021-10-03 14:12:50+00:00,7,100,2021,2021Q4
1999,Jerri Zebedee,2022-01-18 10:47:37+00:00,8,80,2022,2022Q1
